layer_type,fp16,LR,d_model (encoder_embed_dim),d_ffn (encoder_ffn_embed_dim),n_heads (encoder_attention_heads),d_head (encoder_head_dim),n_layers (encoder_layers),d_model (decoder_embed_dim),d_ffn (decoder_ffn_embed_dim),n_heads (decoder_attention_heads),d_head (decoder_head_dim),n_layers (decoder_layers),Total Params (formula) (no bias or LayerNorm params),dropout,batch size (max-tokens),trainable params (fairseq log),application_id,experiment,BEST_BLEU_VAL_EPOCH_10,BEST_BLEU_VAL_EPOCH_20,BEST_BLEU_VAL_EPOCH_30,BEST_BLEU_VAL_EPOCH_120,BEST_LOSS_VAL_EPOCH_10,BEST_LOSS_VAL_EPOCH_20,BEST_LOSS_VAL_EPOCH_30,BEST_LOSS_VAL_EPOCH_120,BEST_LOSS_TRAIN_EPOCH_10,BEST_LOSS_TRAIN_EPOCH_20,BEST_LOSS_TRAIN_EPOCH_30,BEST_LOSS_TRAIN_EPOCH_-1,philly_compute_tim,epoch 1,epoch 2,epoch 3,epoch 4,epoch 30,Median
crs_--strategy_single_norm__k_256,fp16,0.00025,2048,4096,4,512,5,2048,4096,4,512,5,451133440,0.3,2048,runnumber_1,1583898264103_255873,4412cc3b,31.34000015,32.65000153,32.65000153,32.75999832,4.160999775,4.129000187,4.129000187,4.129000187,3.635999918,2.634000063,2.298000097,1.901000023,,264.436,262.539,262.509,261.583,262.923,262.539
crs_--strategy_single_norm__k_256,fp16,0.00025,2048,4096,4,512,6,2048,4096,4,512,6,535019520,0.3,2048,runnumber_0,1583898264103_255848,4412cc3b,30.54999924,32.83000183,32.83000183,33.02000046,4.202000141,4.109000206,4.109000206,4.109000206,3.502000093,2.595000029,2.246000051,1.878000021,,322.995,321.288,321.313,321.734,311.483,321.313
crs_--strategy_single_norm__k_256,fp16,0.00025,2048,4096,4,512,6,2048,4096,4,512,6,535019520,0.3,2048,runnumber_1,1583898264103_255883,4412cc3b,,,,,,,,,,,,,,,,,,,
crs_--strategy_det_top_k__k_64,fp16,0.00025,2048,4096,4,512,1,2048,4096,4,512,1,115589120,0.3,2048,runnumber_0,1583898264103_255872,4412cc3b,27.26000023,29.54999924,30.03000069,30.18000031,4.752999783,4.652999878,4.650000095,4.650000095,4.346000195,3.582999945,3.305999994,2.569999933,,68.877,68.039,67.571,67.554,67.932,67.932
crs_--strategy_det_top_k__k_64,fp16,0.00025,2048,4096,4,512,1,2048,4096,4,512,1,115589120,0.3,2048,runnumber_1,1583898264103_255857,4412cc3b,27.06999969,29.62999916,30.14999962,30.14999962,4.763999939,4.652999878,4.652999878,4.652999878,4.169000149,3.546000004,3.273000002,2.572000027,,68.107,67.839,67.643,67.521,67.716,67.716
crs_--strategy_det_top_k__k_64,fp16,0.00025,2048,4096,4,512,2,2048,4096,4,512,2,199475200,0.3,2048,runnumber_0,1583898264103_255844,4412cc3b,29.60000038,31.45999908,31.78000069,31.78000069,4.441999912,4.337999821,4.337999821,4.337999821,3.931999922,3.230000019,2.888000011,2.174999952,,118.092,116.957,117.577,116.35,116.469,116.957
crs_--strategy_det_top_k__k_64,fp16,0.00025,2048,4096,4,512,2,2048,4096,4,512,2,199475200,0.3,2048,runnumber_1,1583898264103_255849,4412cc3b,29.46999931,31.63999939,31.71999931,31.71999931,4.431000233,4.336999893,4.336999893,4.336999893,3.819999933,3.187000036,2.861999989,2.176000118,,,230.776,113.579,113.523,114.792,114.1855
crs_--strategy_det_top_k__k_64,fp16,0.00025,2048,4096,4,512,3,2048,4096,4,512,3,283361280,0.3,2048,runnumber_0,1583898264103_255869,4412cc3b,30.82999992,32.34999847,32.43000031,32.43000031,4.265999794,4.221000195,4.221000195,4.221000195,3.653000116,2.948999882,2.592999935,2.017999887,,166.673,165.83,,506.51,163.841,166.2515
crs_--strategy_det_top_k__k_64,fp16,0.00025,2048,4096,4,512,3,2048,4096,4,512,3,283361280,0.3,2048,runnumber_1,1583898264103_255853,4412cc3b,31.15999985,32.40999985,32.59000015,32.59000015,4.267000198,4.204999924,4.204999924,4.204999924,3.770999908,2.996999979,2.592000008,2.017999887,,165.716,164.919,164.712,164.947,161.651,164.919
crs_--strategy_det_top_k__k_64,fp16,0.00025,2048,4096,4,512,4,2048,4096,4,512,4,367247360,0.3,2048,runnumber_0,1583898264103_255875,4412cc3b,31.35000038,32.77000046,32.77000046,32.77000046,4.19299984,4.157999992,4.157999992,4.157999992,3.519999981,2.773999929,2.421000004,1.947000027,,213.051,213.222,212.393,211.734,209.102,212.393
crs_--strategy_det_top_k__k_64,fp16,0.00025,2048,4096,4,512,4,2048,4096,4,512,4,367247360,0.3,2048,runnumber_1,1583898264103_255850,4412cc3b,30.26000023,32.77999878,32.77999878,32.77999878,4.260000229,4.15199995,4.15199995,4.15199995,3.519999981,2.773000002,2.420000076,1.947000027,,215.389,429.969,214.966,214.196,214.503,214.966
crs_--strategy_det_top_k__k_64,fp16,0.00025,2048,4096,4,512,5,2048,4096,4,512,5,451133440,0.3,2048,runnumber_0,1583898264103_255882,4412cc3b,,,,,,,,,,,,,,263.66,523.093,257.977,259.499,,261.5795
crs_--strategy_det_top_k__k_64,fp16,0.00025,2048,4096,4,512,5,2048,4096,4,512,5,451133440,0.3,2048,runnumber_1,1583898264103_255867,4412cc3b,31.65999985,32.52999878,32.52999878,32.86999893,4.147999763,4.127999783,4.127999783,4.127999783,3.563999891,2.697999954,2.328999996,1.904999971,,259.498,257.894,257.537,257.932,264.308,257.932
crs_--strategy_det_top_k__k_64,fp16,0.00025,2048,4096,4,512,6,2048,4096,4,512,6,535019520,0.3,2048,runnumber_0,1583898264103_255840,4412cc3b,31.77000046,32.65000153,32.65000153,32.70000076,4.143000126,4.123000145,4.123000145,4.123000145,3.588000059,2.601000071,2.252000093,1.879999995,,315.45,313.054,312.835,312.578,308.313,312.835
crs_--strategy_det_top_k__k_64,fp16,0.00025,2048,4096,4,512,6,2048,4096,4,512,6,535019520,0.3,2048,runnumber_1,1583898264103_255845,4412cc3b,29.31999969,32.72999954,32.72999954,32.79999924,4.302999973,4.122000217,4.122000217,4.122000217,3.512000084,2.601999998,2.232000113,1.879999995,,317.148,315.362,315.545,625.141,,316.3465
crs_--strategy_det_top_k__k_256,fp16,0.00025,2048,4096,4,512,1,2048,4096,4,512,1,115589120,0.3,2048,runnumber_0,1583898264103_255861,4412cc3b,27.21999931,29.97999954,30.63999939,30.63999939,4.774000168,4.637000084,4.636000156,4.636000156,4.269000053,3.635999918,3.309999943,2.555999994,,68.657,67.522,136.016,67.684,67.377,67.684
crs_--strategy_det_top_k__k_256,fp16,0.00025,2048,4096,4,512,1,2048,4096,4,512,1,115589120,0.3,2048,runnumber_1,1583898264103_255860,4412cc3b,27.42000008,29.98999977,30.54000092,30.54000092,4.756000042,4.636000156,4.636000156,4.636000156,4.269999981,3.618000031,3.325000048,2.556999922,,69.79,67.608,67.864,68.636,67.604,67.864
crs_--strategy_det_top_k__k_256,fp16,0.00025,2048,4096,4,512,2,2048,4096,4,512,2,199475200,0.3,2048,runnumber_0,1583898264103_255858,4412cc3b,30.19000053,31.86000061,31.86000061,31.86000061,4.403999805,4.327000141,4.327000141,4.327000141,3.913000107,3.21600008,2.871999979,2.161000013,,118.966,117.076,117.132,235.563,117.046,117.132
crs_--strategy_det_top_k__k_256,fp16,0.00025,2048,4096,4,512,2,2048,4096,4,512,2,199475200,0.3,2048,runnumber_1,1583898264103_255874,4412cc3b,29.97999954,32.06999969,32.06999969,32.06999969,4.415999889,4.322999954,4.322999954,4.322999954,3.920000076,3.171000004,2.845999956,2.160000086,,118.284,117.831,116.766,117.941,117.117,117.831
crs_--strategy_det_top_k__k_256,fp16,0.00025,2048,4096,4,512,3,2048,4096,4,512,3,283361280,0.3,2048,runnumber_0,1583898264103_255879,4412cc3b,30.98999977,32.45999908,32.45999908,32.45999908,4.261000156,4.199999809,4.199999809,4.199999809,3.772000074,2.941999912,2.598999977,2.598999977,,169.563,168.27,169.121,168.271,164.381,168.271
crs_--strategy_det_top_k__k_256,fp16,0.00025,2048,4096,4,512,3,2048,4096,4,512,3,283361280,0.3,2048,runnumber_1,1583898264103_255838,4412cc3b,30.81999969,32.33000183,32.34000015,32.34000015,4.284999847,4.197999954,4.197999954,4.197999954,3.76699996,2.944000006,2.585999966,2.012000084,,168.673,168.519,168.727,168.636,165.992,168.636
crs_--strategy_det_top_k__k_256,fp16,0.00025,2048,4096,4,512,4,2048,4096,4,512,4,367247360,0.3,2048,runnumber_0,1583898264103_255880,4412cc3b,31.79999924,32.72000122,32.72000122,32.75,4.195000172,4.144000053,4.144000053,4.144000053,3.516000032,2.76699996,2.414000034,1.942000031,,225.778,,439.401,654.842,215.51,332.5895
crs_--strategy_det_top_k__k_256,fp16,0.00025,2048,4096,4,512,4,2048,4096,4,512,4,367247360,0.3,2048,runnumber_1,1583898264103_255866,4412cc3b,31.62999916,33.08000183,33.08000183,33.08000183,4.183000088,4.138999939,4.138999939,4.138999939,3.638000011,2.765000105,2.414000034,1.942000031,,219.939,217.693,435.657,216.449,216.251,217.693
crs_--strategy_det_top_k__k_256,fp16,0.00025,2048,4096,4,512,5,2048,4096,4,512,5,451133440,0.3,2048,runnumber_0,1583898264103_255864,4412cc3b,31.57999992,32.61999893,32.61999893,32.81999969,4.150000095,4.118999958,4.118999958,4.118999958,3.561000109,2.688999891,2.296999931,1.899999976,,268.168,267.37,267.629,267.197,266.788,267.37
crs_--strategy_det_top_k__k_256,fp16,0.00025,2048,4096,4,512,5,2048,4096,4,512,5,451133440,0.3,2048,runnumber_1,1583898264103_255877,4412cc3b,31.63999939,32.65999985,32.65999985,32.83000183,4.159999847,4.118000031,4.118000031,4.118000031,3.430999994,2.63499999,2.298000097,1.899999976,,268.12,266.562,266.758,265.557,266.079,266.562
crs_--strategy_det_top_k__k_256,fp16,0.00025,2048,4096,4,512,6,2048,4096,4,512,6,535019520,0.3,2048,runnumber_0,1583898264103_255846,4412cc3b,30.85000038,32.90999985,32.90999985,32.90999985,4.18599987,4.105999947,4.105999947,4.105999947,3.367000103,2.542000055,2.226000071,1.878000021,,321.026,,635.856,955.455,315.855,478.441
crs_--strategy_det_top_k__k_256,fp16,0.00025,2048,4096,4,512,6,2048,4096,4,512,6,535019520,0.3,2048,runnumber_1,1583898264103_255859,4412cc3b,32.11000061,32.72999954,32.72999954,32.97000122,4.120999813,4.100999832,4.100999832,4.100999832,3.497999907,2.595000029,2.246000051,1.876999974,,315.525,312.997,314.01,314.453,320.228,314.453
